time,altitude,velocity,acceleration
386.86,803033,480.627,-9.81
386.87,803038,480.529,-9.81
386.88,803043,480.431,-9.81
386.89,803048,480.333,-9.81
386.9,803053,480.235,-9.81
386.91,803057,480.137,-9.81
386.92,803062,480.039,-9.81
386.93,803067,479.941,-9.81
386.94,803072,479.842,-9.81
386.95,803077,479.744,-9.81
386.96,803081,479.646,-9.81
386.97,803086,479.548,-9.81
386.98,803091,479.45,-9.81
386.99,803096,479.352,-9.81
387,803101,479.254,-9.81
387.01,803105,479.156,-9.81
387.02,803110,479.058,-9.81
387.03,803115,478.96,-9.81
387.04,803120,478.861,-9.81
387.05,803125,478.763,-9.81
387.06,803129,478.665,-9.81
387.07,803134,478.567,-9.81
387.08,803139,478.469,-9.81
387.09,803144,478.371,-9.81
387.1,803148,478.273,-9.81
387.11,803153,478.175,-9.81
387.12,803158,478.077,-9.81
387.13,803163,477.979,-9.81
387.14,803168,477.88,-9.81
387.15,803172,477.782,-9.81
387.16,803177,477.684,-9.81
387.17,803182,477.586,-9.81
387.18,803187,477.488,-9.81
387.19,803191,477.39,-9.81
387.2,803196,477.292,-9.81
387.21,803201,477.194,-9.81
387.22,803206,477.096,-9.81
387.23,803211,476.998,-9.81
387.24,803215,476.899,-9.81
387.25,803220,476.801,-9.81
387.26,803225,476.703,-9.81
387.27,803230,476.605,-9.81
387.28,803234,476.507,-9.81
387.29,803239,476.409,-9.81
387.3,803244,476.311,-9.81
387.31,803249,476.213,-9.81
387.32,803253,476.115,-9.81
387.33,803258,476.017,-9.81
387.34,803263,475.918,-9.81
387.35,803268,475.82,-9.81
387.36,803272,475.722,-9.81
387.37,803277,475.624,-9.81
387.38,803282,475.526,-9.81
387.39,803287,475.428,-9.81
387.4,803291,475.33,-9.81
387.41,803296,475.232,-9.81
387.42,803301,475.134,-9.81
387.43,803306,475.036,-9.81
387.44,803310,474.937,-9.81
387.45,803315,474.839,-9.81
387.46,803320,474.741,-9.81
387.47,803325,474.643,-9.81
387.48,803329,474.545,-9.81
387.49,803334,474.447,-9.81
387.5,803339,474.349,-9.81
387.51,803344,474.251,-9.81
387.52,803348,474.153,-9.81
387.53,803353,474.055,-9.81
387.54,803358,473.956,-9.81
387.55,803363,473.858,-9.81
387.56,803367,473.76,-9.81
387.57,803372,473.662,-9.81
387.58,803377,473.564,-9.81
387.59,803382,473.466,-9.81
387.6,803386,473.368,-9.81
387.61,803391,473.27,-9.81
387.62,803396,473.172,-9.81
387.63,803401,473.074,-9.81
387.64,803405,472.975,-9.81
387.65,803410,472.877,-9.81
387.66,803415,472.779,-9.81
387.67,803419,472.681,-9.81
387.68,803424,472.583,-9.81
387.69,803429,472.485,-9.81
387.7,803434,472.387,-9.81
387.71,803438,472.289,-9.81
387.72,803443,472.191,-9.81
387.73,803448,472.093,-9.81
387.74,803453,471.994,-9.81
387.75,803457,471.896,-9.81
387.76,803462,471.798,-9.81
387.77,803467,471.7,-9.81
387.78,803471,471.602,-9.81
387.79,803476,471.504,-9.81
387.8,803481,471.406,-9.81
387.81,803486,471.308,-9.81
387.82,803490,471.21,-9.81
387.83,803495,471.112,-9.81
387.84,803500,471.013,-9.81
387.85,803504,470.915,-9.81
387.86,803509,470.817,-9.81
387.87,803514,470.719,-9.81
387.88,803518,470.621,-9.81
387.89,803523,470.523,-9.81
387.9,803528,470.425,-9.81
387.91,803533,470.327,-9.81
387.92,803537,470.229,-9.81
387.93,803542,470.131,-9.81
387.94,803547,470.032,-9.81
387.95,803551,469.934,-9.81
387.96,803556,469.836,-9.81
387.97,803561,469.738,-9.81
387.98,803565,469.64,-9.81
387.99,803570,469.542,-9.81
388,803575,469.444,-9.81
388.01,803580,469.346,-9.81
388.02,803584,469.248,-9.81
388.03,803589,469.15,-9.81
388.04,803594,469.051,-9.81
388.05,803598,468.953,-9.81
388.06,803603,468.855,-9.81
388.07,803608,468.757,-9.81
388.08,803612,468.659,-9.81
388.09,803617,468.561,-9.81
388.1,803622,468.463,-9.81
388.11,803626,468.365,-9.81
388.12,803631,468.267,-9.81
388.13,803636,468.169,-9.81
388.14,803641,468.07,-9.81
388.15,803645,467.972,-9.81
388.16,803650,467.874,-9.81
388.17,803655,467.776,-9.81
388.18,803659,467.678,-9.81
388.19,803664,467.58,-9.81
388.2,803669,467.482,-9.81
388.21,803673,467.384,-9.81
388.22,803678,467.286,-9.81
388.23,803683,467.188,-9.81
388.24,803687,467.089,-9.81
388.25,803692,466.991,-9.81
388.26,803697,466.893,-9.81
388.27,803701,466.795,-9.81
388.28,803706,466.697,-9.81
388.29,803711,466.599,-9.81
388.3,803715,466.501,-9.81
388.31,803720,466.403,-9.81
388.32,803725,466.305,-9.81
388.33,803729,466.207,-9.81
388.34,803734,466.108,-9.81
388.35,803739,466.01,-9.81
388.36,803743,465.912,-9.81
388.37,803748,465.814,-9.81
388.38,803753,465.716,-9.81
388.39,803757,465.618,-9.81
388.4,803762,465.52,-9.81
388.41,803767,465.422,-9.81
388.42,803771,465.324,-9.81
388.43,803776,465.226,-9.81
388.44,803780,465.127,-9.81
388.45,803785,465.029,-9.81
388.46,803790,464.931,-9.81
388.47,803794,464.833,-9.81
388.48,803799,464.735,-9.81
388.49,803804,464.637,-9.81
388.5,803808,464.539,-9.81
388.51,803813,464.441,-9.81
388.52,803818,464.343,-9.81
388.53,803822,464.245,-9.81
388.54,803827,464.146,-9.81
388.55,803832,464.048,-9.81
388.56,803836,463.95,-9.81
388.57,803841,463.852,-9.81
388.58,803845,463.754,-9.81
388.59,803850,463.656,-9.81
388.6,803855,463.558,-9.81
388.61,803859,463.46,-9.81
388.62,803864,463.362,-9.81
388.63,803869,463.264,-9.81
388.64,803873,463.165,-9.81
388.65,803878,463.067,-9.81
388.66,803883,462.969,-9.81
388.67,803887,462.871,-9.81
388.68,803892,462.773,-9.81
388.69,803896,462.675,-9.81
388.7,803901,462.577,-9.81
388.71,803906,462.479,-9.81
388.72,803910,462.381,-9.81
388.73,803915,462.283,-9.81
388.74,803920,462.184,-9.81
388.75,803924,462.086,-9.81
388.76,803929,461.988,-9.81
388.77,803933,461.89,-9.81
388.78,803938,461.792,-9.81
388.79,803943,461.694,-9.81
388.8,803947,461.596,-9.81
388.81,803952,461.498,-9.81
388.82,803956,461.4,-9.81
388.83,803961,461.302,-9.81
388.84,803966,461.203,-9.81
388.85,803970,461.105,-9.81
388.86,803975,461.007,-9.81
388.87,803980,460.909,-9.81
388.88,803984,460.811,-9.81
388.89,803989,460.713,-9.81
388.9,803993,460.615,-9.81
388.91,803998,460.517,-9.81
388.92,804003,460.419,-9.81
388.93,804007,460.321,-9.81
388.94,804012,460.222,-9.81
388.95,804016,460.124,-9.81
388.96,804021,460.026,-9.81
388.97,804026,459.928,-9.81
388.98,804030,459.83,-9.81
388.99,804035,459.732,-9.81
389,804039,459.634,-9.81
389.01,804044,459.536,-9.81
389.02,804049,459.438,-9.81
389.03,804053,459.34,-9.81
389.04,804058,459.241,-9.81
389.05,804062,459.143,-9.81
389.06,804067,459.045,-9.81
389.07,804072,458.947,-9.81
389.08,804076,458.849,-9.81
389.09,804081,458.751,-9.81
389.1,804085,458.653,-9.81
389.11,804090,458.555,-9.81
389.12,804094,458.457,-9.81
389.13,804099,458.359,-9.81
389.14,804104,458.26,-9.81
389.15,804108,458.162,-9.81
389.16,804113,458.064,-9.81
389.17,804117,457.966,-9.81
389.18,804122,457.868,-9.81
389.19,804127,457.77,-9.81
389.2,804131,457.672,-9.81
389.21,804136,457.574,-9.81
389.22,804140,457.476,-9.81
389.23,804145,457.378,-9.81
389.24,804149,457.279,-9.81
389.25,804154,457.181,-9.81
389.26,804159,457.083,-9.81
389.27,804163,456.985,-9.81
389.28,804168,456.887,-9.81
389.29,804172,456.789,-9.81
389.3,804177,456.691,-9.81
389.31,804181,456.593,-9.81
389.32,804186,456.495,-9.81
389.33,804190,456.397,-9.81
389.34,804195,456.298,-9.81
389.35,804200,456.2,-9.81
389.36,804204,456.102,-9.81
389.37,804209,456.004,-9.81
389.38,804213,455.906,-9.81
389.39,804218,455.808,-9.81
389.4,804222,455.71,-9.81
389.41,804227,455.612,-9.81
389.42,804232,455.514,-9.81
389.43,804236,455.416,-9.81
389.44,804241,455.317,-9.81
389.45,804245,455.219,-9.81
389.46,804250,455.121,-9.81
389.47,804254,455.023,-9.81
389.48,804259,454.925,-9.81
389.49,804263,454.827,-9.81
389.5,804268,454.729,-9.81
389.51,804272,454.631,-9.81
389.52,804277,454.533,-9.81
389.53,804282,454.435,-9.81
389.54,804286,454.336,-9.81
389.55,804291,454.238,-9.81
389.56,804295,454.14,-9.81
389.57,804300,454.042,-9.81
389.58,804304,453.944,-9.81
389.59,804309,453.846,-9.81
389.6,804313,453.748,-9.81
389.61,804318,453.65,-9.81
389.62,804322,453.552,-9.81
389.63,804327,453.454,-9.81
389.64,804331,453.355,-9.81
389.65,804336,453.257,-9.81
389.66,804341,453.159,-9.81
389.67,804345,453.061,-9.81
389.68,804350,452.963,-9.81
389.69,804354,452.865,-9.81
389.7,804359,452.767,-9.81
389.71,804363,452.669,-9.81
389.72,804368,452.571,-9.81
389.73,804372,452.473,-9.81
389.74,804377,452.374,-9.81
389.75,804381,452.276,-9.81
389.76,804386,452.178,-9.81
389.77,804390,452.08,-9.81
389.78,804395,451.982,-9.81
389.79,804399,451.884,-9.81
389.8,804404,451.786,-9.81
389.81,804408,451.688,-9.81
389.82,804413,451.59,-9.81
389.83,804417,451.492,-9.81
389.84,804422,451.393,-9.81
389.85,804426,451.295,-9.81
389.86,804431,451.197,-9.81
389.87,804435,451.099,-9.81
389.88,804440,451.001,-9.81
389.89,804445,450.903,-9.81
389.9,804449,450.805,-9.81
389.91,804454,450.707,-9.81
389.92,804458,450.609,-9.81
389.93,804463,450.511,-9.81
389.94,804467,450.412,-9.81
389.95,804472,450.314,-9.81
389.96,804476,450.216,-9.81
389.97,804481,450.118,-9.81
389.98,804485,450.02,-9.81
389.99,804490,449.922,-9.81
390,804494,449.824,-9.81
390.01,804499,449.726,-9.81
390.02,804503,449.628,-9.81
390.03,804508,449.53,-9.81
390.04,804512,449.431,-9.81
390.05,804517,449.333,-9.81
390.06,804521,449.235,-9.81
390.07,804526,449.137,-9.81
390.08,804530,449.039,-9.81
390.09,804534,448.941,-9.81
390.1,804539,448.843,-9.81
390.11,804543,448.745,-9.81
390.12,804548,448.647,-9.81
390.13,804552,448.549,-9.81
390.14,804557,448.45,-9.81
390.15,804561,448.352,-9.81
390.16,804566,448.254,-9.81
390.17,804570,448.156,-9.81
390.18,804575,448.058,-9.81
390.19,804579,447.96,-9.81
390.2,804584,447.862,-9.81
390.21,804588,447.764,-9.81
390.22,804593,447.666,-9.81
390.23,804597,447.568,-9.81
390.24,804602,447.469,-9.81
390.25,804606,447.371,-9.81
390.26,804611,447.273,-9.81
390.27,804615,447.175,-9.81
390.28,804620,447.077,-9.81
390.29,804624,446.979,-9.81
390.3,804629,446.881,-9.81
390.31,804633,446.783,-9.81
390.32,804637,446.685,-9.81
390.33,804642,446.587,-9.81
390.34,804646,446.488,-9.81
390.35,804651,446.39,-9.81
390.36,804655,446.292,-9.81
390.37,804660,446.194,-9.81
390.38,804664,446.096,-9.81
390.39,804669,445.998,-9.81
390.4,804673,445.9,-9.81
390.41,804678,445.802,-9.81
390.42,804682,445.704,-9.81
390.43,804687,445.606,-9.81
390.44,804691,445.507,-9.81
390.45,804695,445.409,-9.81
390.46,804700,445.311,-9.81
390.47,804704,445.213,-9.81
390.48,804709,445.115,-9.81
390.49,804713,445.017,-9.81
390.5,804718,444.919,-9.81
390.51,804722,444.821,-9.81
390.52,804727,444.723,-9.81
390.53,804731,444.625,-9.81
390.54,804735,444.526,-9.81
390.55,804740,444.428,-9.81
390.56,804744,444.33,-9.81
390.57,804749,444.232,-9.81
390.58,804753,444.134,-9.81
390.59,804758,444.036,-9.81
390.6,804762,443.938,-9.81
390.61,804767,443.84,-9.81
390.62,804771,443.742,-9.81
390.63,804775,443.644,-9.81
390.64,804780,443.545,-9.81
390.65,804784,443.447,-9.81
390.66,804789,443.349,-9.81
390.67,804793,443.251,-9.81
390.68,804798,443.153,-9.81
390.69,804802,443.055,-9.81
390.7,804806,442.957,-9.81
390.71,804811,442.859,-9.81
390.72,804815,442.761,-9.81
390.73,804820,442.663,-9.81
390.74,804824,442.564,-9.81
390.75,804829,442.466,-9.81
390.76,804833,442.368,-9.81
390.77,804837,442.27,-9.81
390.78,804842,442.172,-9.81
390.79,804846,442.074,-9.81
390.8,804851,441.976,-9.81
390.81,804855,441.878,-9.81
390.82,804860,441.78,-9.81
390.83,804864,441.682,-9.81
390.84,804868,441.583,-9.81
390.85,804873,441.485,-9.81
390.86,804877,441.387,-9.81
390.87,804882,441.289,-9.81
390.88,804886,441.191,-9.81
390.89,804890,441.093,-9.81
390.9,804895,440.995,-9.81
390.91,804899,440.897,-9.81
390.92,804904,440.799,-9.81
390.93,804908,440.701,-9.81
390.94,804913,440.602,-9.81
390.95,804917,440.504,-9.81
390.96,804921,440.406,-9.81
390.97,804926,440.308,-9.81
390.98,804930,440.21,-9.81
390.99,804935,440.112,-9.81
391,804939,440.014,-9.81
391.01,804943,439.916,-9.81
391.02,804948,439.818,-9.81
391.03,804952,439.72,-9.81
391.04,804957,439.621,-9.81
391.05,804961,439.523,-9.81
391.06,804965,439.425,-9.81
391.07,804970,439.327,-9.81
391.08,804974,439.229,-9.81
391.09,804978,439.131,-9.81
391.1,804983,439.033,-9.81
391.11,804987,438.935,-9.81
391.12,804992,438.837,-9.81
391.13,804996,438.739,-9.81
391.14,805000,438.64,-9.81
391.15,805005,438.542,-9.81
391.16,805009,438.444,-9.81
391.17,805014,438.346,-9.81
391.18,805018,438.248,-9.81
391.19,805022,438.15,-9.81
391.2,805027,438.052,-9.81
391.21,805031,437.954,-9.81
391.22,805035,437.856,-9.81
391.23,805040,437.758,-9.81
391.24,805044,437.659,-9.81
391.25,805049,437.561,-9.81
391.26,805053,437.463,-9.81
391.27,805057,437.365,-9.81
391.28,805062,437.267,-9.81
391.29,805066,437.169,-9.81
391.3,805070,437.071,-9.81
391.31,805075,436.973,-9.81
391.32,805079,436.875,-9.81
391.33,805084,436.777,-9.81
391.34,805088,436.678,-9.81
391.35,805092,436.58,-9.81
391.36,805097,436.482,-9.81
391.37,805101,436.384,-9.81
391.38,805105,436.286,-9.81
391.39,805110,436.188,-9.81
391.4,805114,436.09,-9.81
391.41,805118,435.992,-9.81
391.42,805123,435.894,-9.81
391.43,805127,435.796,-9.81
391.44,805132,435.697,-9.81
391.45,805136,435.599,-9.81
391.46,805140,435.501,-9.81
391.47,805145,435.403,-9.81
391.48,805149,435.305,-9.81
391.49,805153,435.207,-9.81
391.5,805158,435.109,-9.81
391.51,805162,435.011,-9.81
391.52,805166,434.913,-9.81
391.53,805171,434.815,-9.81
391.54,805175,434.716,-9.81
391.55,805179,434.618,-9.81
391.56,805184,434.52,-9.81
391.57,805188,434.422,-9.81
391.58,805192,434.324,-9.81
391.59,805197,434.226,-9.81
391.6,805201,434.128,-9.81
391.61,805205,434.03,-9.81
391.62,805210,433.932,-9.81
391.63,805214,433.834,-9.81
391.64,805218,433.735,-9.81
391.65,805223,433.637,-9.81
391.66,805227,433.539,-9.81
391.67,805231,433.441,-9.81
391.68,805236,433.343,-9.81
391.69,805240,433.245,-9.81
391.7,805244,433.147,-9.81
391.71,805249,433.049,-9.81
391.72,805253,432.951,-9.81
391.73,805257,432.853,-9.81
391.74,805262,432.754,-9.81
391.75,805266,432.656,-9.81
391.76,805270,432.558,-9.81
391.77,805275,432.46,-9.81
391.78,805279,432.362,-9.81
391.79,805283,432.264,-9.81
391.8,805288,432.166,-9.81
391.81,805292,432.068,-9.81
391.82,805296,431.97,-9.81
391.83,805301,431.872,-9.81
391.84,805305,431.773,-9.81
391.85,805309,431.675,-9.81
391.86,805314,431.577,-9.81
391.87,805318,431.479,-9.81
391.88,805322,431.381,-9.81
391.89,805327,431.283,-9.81
391.9,805331,431.185,-9.81
391.91,805335,431.087,-9.81
391.92,805340,430.989,-9.81
391.93,805344,430.891,-9.81
391.94,805348,430.792,-9.81
391.95,805352,430.694,-9.81
391.96,805357,430.596,-9.81
391.97,805361,430.498,-9.81
391.98,805365,430.4,-9.81
391.99,805370,430.302,-9.81
392,805374,430.204,-9.81
392.01,805378,430.106,-9.81
392.02,805383,430.008,-9.81
392.03,805387,429.91,-9.81
392.04,805391,429.811,-9.81
392.05,805395,429.713,-9.81
392.06,805400,429.615,-9.81
392.07,805404,429.517,-9.81
392.08,805408,429.419,-9.81
392.09,805413,429.321,-9.81
392.1,805417,429.223,-9.81
392.11,805421,429.125,-9.81
392.12,805426,429.027,-9.81
392.13,805430,428.929,-9.81
392.14,805434,428.83,-9.81
392.15,805438,428.732,-9.81
392.16,805443,428.634,-9.81
392.17,805447,428.536,-9.81
392.18,805451,428.438,-9.81
392.19,805456,428.34,-9.81
392.2,805460,428.242,-9.81
392.21,805464,428.144,-9.81
392.22,805468,428.046,-9.81
392.23,805473,427.948,-9.81
392.24,805477,427.849,-9.81
392.25,805481,427.751,-9.81
392.26,805485,427.653,-9.81
392.27,805490,427.555,-9.81
392.28,805494,427.457,-9.81
392.29,805498,427.359,-9.81
392.3,805503,427.261,-9.81
392.31,805507,427.163,-9.81
392.32,805511,427.065,-9.81
392.33,805515,426.967,-9.81
392.34,805520,426.868,-9.81
392.35,805524,426.77,-9.81
392.36,805528,426.672,-9.81
392.37,805532,426.574,-9.81
392.38,805537,426.476,-9.81
392.39,805541,426.378,-9.81
392.4,805545,426.28,-9.81
392.41,805550,426.182,-9.81
392.42,805554,426.084,-9.81
392.43,805558,425.986,-9.81
392.44,805562,425.887,-9.81
392.45,805567,425.789,-9.81
392.46,805571,425.691,-9.81
392.47,805575,425.593,-9.81
392.48,805579,425.495,-9.81
392.49,805584,425.397,-9.81
392.5,805588,425.299,-9.81
392.51,805592,425.201,-9.81
392.52,805596,425.103,-9.81
392.53,805601,425.005,-9.81
392.54,805605,424.906,-9.81
392.55,805609,424.808,-9.81
392.56,805613,424.71,-9.81
392.57,805618,424.612,-9.81
392.58,805622,424.514,-9.81
392.59,805626,424.416,-9.81
392.6,805630,424.318,-9.81
392.61,805635,424.22,-9.81
392.62,805639,424.122,-9.81
392.63,805643,424.024,-9.81
392.64,805647,423.925,-9.81
392.65,805652,423.827,-9.81
392.66,805656,423.729,-9.81
392.67,805660,423.631,-9.81
392.68,805664,423.533,-9.81
392.69,805668,423.435,-9.81
392.7,805673,423.337,-9.81
392.71,805677,423.239,-9.81
392.72,805681,423.141,-9.81
392.73,805685,423.043,-9.81
392.74,805690,422.944,-9.81
392.75,805694,422.846,-9.81
392.76,805698,422.748,-9.81
392.77,805702,422.65,-9.81
392.78,805707,422.552,-9.81
392.79,805711,422.454,-9.81
392.8,805715,422.356,-9.81
392.81,805719,422.258,-9.81
392.82,805723,422.16,-9.81
392.83,805728,422.062,-9.81
392.84,805732,421.963,-9.81
392.85,805736,421.865,-9.81
392.86,805740,421.767,-9.81
392.87,805745,421.669,-9.81
392.88,805749,421.571,-9.81
392.89,805753,421.473,-9.81
392.9,805757,421.375,-9.81
392.91,805761,421.277,-9.81
392.92,805766,421.179,-9.81
392.93,805770,421.081,-9.81
392.94,805774,420.982,-9.81
392.95,805778,420.884,-9.81
392.96,805782,420.786,-9.81
392.97,805787,420.688,-9.81
392.98,805791,420.59,-9.81
392.99,805795,420.492,-9.81
393,805799,420.394,-9.81
393.01,805803,420.296,-9.81
393.02,805808,420.198,-9.81
393.03,805812,420.1,-9.81
393.04,805816,420.001,-9.81
393.05,805820,419.903,-9.81
393.06,805824,419.805,-9.81
393.07,805829,419.707,-9.81
393.08,805833,419.609,-9.81
393.09,805837,419.511,-9.81
393.1,805841,419.413,-9.81
393.11,805845,419.315,-9.81
393.12,805850,419.217,-9.81
393.13,805854,419.119,-9.81
393.14,805858,419.02,-9.81
393.15,805862,418.922,-9.81
393.16,805866,418.824,-9.81
393.17,805871,418.726,-9.81
393.18,805875,418.628,-9.81
393.19,805879,418.53,-9.81
393.2,805883,418.432,-9.81
393.21,805887,418.334,-9.81
393.22,805891,418.236,-9.81
393.23,805896,418.138,-9.81
393.24,805900,418.039,-9.81
393.25,805904,417.941,-9.81
393.26,805908,417.843,-9.81
393.27,805912,417.745,-9.81
393.28,805917,417.647,-9.81
393.29,805921,417.549,-9.81
393.3,805925,417.451,-9.81
393.31,805929,417.353,-9.81
393.32,805933,417.255,-9.81
393.33,805937,417.157,-9.81
393.34,805942,417.058,-9.81
393.35,805946,416.96,-9.81
393.36,805950,416.862,-9.81
393.37,805954,416.764,-9.81
393.38,805958,416.666,-9.81
393.39,805962,416.568,-9.81
393.4,805967,416.47,-9.81
393.41,805971,416.372,-9.81
393.42,805975,416.274,-9.81
393.43,805979,416.176,-9.81
393.44,805983,416.077,-9.81
393.45,805987,415.979,-9.81
393.46,805992,415.881,-9.81
393.47,805996,415.783,-9.81
393.48,806000,415.685,-9.81
393.49,806004,415.587,-9.81
393.5,806008,415.489,-9.81
393.51,806012,415.391,-9.81
393.52,806016,415.293,-9.81
393.53,806021,415.195,-9.81
393.54,806025,415.096,-9.81
393.55,806029,414.998,-9.81
393.56,806033,414.9,-9.81
393.57,806037,414.802,-9.81
393.58,806041,414.704,-9.81
393.59,806046,414.606,-9.81
393.6,806050,414.508,-9.81
393.61,806054,414.41,-9.81
393.62,806058,414.312,-9.81
393.63,806062,414.214,-9.81
393.64,806066,414.115,-9.81
393.65,806070,414.017,-9.81
393.66,806075,413.919,-9.81
393.67,806079,413.821,-9.81
393.68,806083,413.723,-9.81
393.69,806087,413.625,-9.81
393.7,806091,413.527,-9.81
393.71,806095,413.429,-9.81
393.72,806099,413.331,-9.81
393.73,806103,413.233,-9.81
393.74,806108,413.134,-9.81
393.75,806112,413.036,-9.81
393.76,806116,412.938,-9.81
393.77,806120,412.84,-9.81
393.78,806124,412.742,-9.81
393.79,806128,412.644,-9.81
393.8,806132,412.546,-9.81
393.81,806136,412.448,-9.81
393.82,806141,412.35,-9.81
393.83,806145,412.252,-9.81
393.84,806149,412.153,-9.81
393.85,806153,412.055,-9.81
393.86,806157,411.957,-9.81
393.87,806161,411.859,-9.81
393.88,806165,411.761,-9.81
393.89,806169,411.663,-9.81
393.9,806174,411.565,-9.81
393.91,806178,411.467,-9.81
393.92,806182,411.369,-9.81
393.93,806186,411.271,-9.81
393.94,806190,411.172,-9.81
393.95,806194,411.074,-9.81
393.96,806198,410.976,-9.81
393.97,806202,410.878,-9.81
393.98,806206,410.78,-9.81
393.99,806211,410.682,-9.81
394,806215,410.584,-9.81
394.01,806219,410.486,-9.81
394.02,806223,410.388,-9.81
394.03,806227,410.29,-9.81
394.04,806231,410.191,-9.81
394.05,806235,410.093,-9.81
394.06,806239,409.995,-9.81
394.07,806243,409.897,-9.81
394.08,806247,409.799,-9.81
394.09,806252,409.701,-9.81
394.1,806256,409.603,-9.81
394.11,806260,409.505,-9.81
394.12,806264,409.407,-9.81
394.13,806268,409.309,-9.81
394.14,806272,409.21,-9.81
394.15,806276,409.112,-9.81
394.16,806280,409.014,-9.81
394.17,806284,408.916,-9.81
394.18,806288,408.818,-9.81
394.19,806292,408.72,-9.81
394.2,806297,408.622,-9.81
394.21,806301,408.524,-9.81
394.22,806305,408.426,-9.81
394.23,806309,408.328,-9.81
394.24,806313,408.229,-9.81
394.25,806317,408.131,-9.81
394.26,806321,408.033,-9.81
394.27,806325,407.935,-9.81
394.28,806329,407.837,-9.81
394.29,806333,407.739,-9.81
394.3,806337,407.641,-9.81
394.31,806341,407.543,-9.81
